,latitud,longitud,property_rooms,property_bedrooms,property_surface_total,property_surface_covered,property_type_Casa,property_type_Departamento,property_type_PH
194791,-34.6215182,-58.4941605,5.0,4.0,165.0,115.0,1,0,0
194894,-34.6041939,-58.4960251,4.0,3.0,243.0,120.0,1,0,0
194895,-34.599459,-58.4843252,5.0,4.0,239.0,139.0,1,0,0
195088,-34.6073156,-58.4018915,3.0,2.0,49.0,49.0,0,1,0
195089,-34.6263974,-58.4236108,4.0,3.0,141.0,101.0,0,1,0
195090,-34.6358415901,-58.4163638847,2.0,1.0,89.0,46.0,0,1,0
195091,-34.6358239351,-58.4162995116,1.0,1.0,42.54869896951989,34.0,0,1,0
195092,-34.6358415901,-58.4163638847,2.0,1.0,52.0,43.0,0,1,0
195112,-34.62859968478451,-58.46320900035563,1.0,1.0,37.0,34.0,0,1,0
195113,-34.6304918,-58.4587587,2.0,1.0,53.0,45.0,0,1,0
195114,-34.6308619,-58.4586072,4.0,3.0,115.9564367413573,83.0,0,1,0
195116,-34.6287895,-58.468009,3.0,2.0,56.0,54.0,0,1,0
195117,-34.6361026,-58.4688662,1.0,1.0,33.0,30.0,0,1,0
195118,-34.6302483,-58.4573654,5.0,4.0,137.0,128.0,0,1,0
195119,-34.62859968478451,-58.46320900035563,1.0,1.0,39.0,35.0,0,1,0
195120,-34.6421078682,-58.4393849958,1.0,1.0,58.0,50.0,0,1,0
195138,-34.5372687,-58.4662132,3.0,2.0,90.0,83.0,0,1,0
195140,-34.5412501,-58.4729664,2.0,1.0,94.0,77.0,0,1,0
195141,-34.5490322699,-58.4651961923,3.0,2.0,100.0,84.0,0,1,0
195142,-34.5412501,-58.4729664,3.0,2.0,73.0,65.0,0,1,0
195143,-34.5403551034,-58.4738501492,2.0,1.0,48.0,42.0,0,1,0
195146,-34.5478894,-58.4646811,1.0,1.0,30.0,29.0,0,1,0
195147,-34.547958821015854,-58.46512206172291,3.0,2.0,107.0,66.0,0,1,0
195148,-34.5982069,-58.3779434,2.0,1.0,32.0,29.0,0,1,0
195149,-34.591661,-58.3774667,3.0,2.0,80.0,78.0,0,1,0
195151,-34.5983088,-58.3798628,2.0,1.0,54.0,52.0,0,1,0
195155,-34.5986417,-58.376202,3.0,2.0,60.0,58.0,0,1,0
195156,-34.605878,-58.424843,2.0,1.0,39.0,39.0,0,1,0
195158,-34.6031426,-58.418787,2.0,1.0,49.47885891581475,33.0,0,1,0
195160,-34.6041477,-58.4146615,1.0,1.0,25.0,23.0,0,1,0
195161,-34.6052225721,-58.4299469891,1.0,1.0,17.0,17.0,0,1,0
195163,-34.603199,-58.425562,1.0,1.0,44.0,37.0,0,1,0
195164,-34.6004706,-58.4296195,1.0,1.0,18.0,18.0,0,1,0
195165,-34.6136167934,-58.4165275097,3.0,2.0,58.0,58.0,0,1,0
195168,-34.6140233,-58.4248478,1.0,1.0,25.0,25.0,0,1,0
195172,-34.5975602,-58.4166321,1.0,1.0,44.0,39.0,0,1,0
195173,-34.601249,-58.424478,1.0,1.0,49.0,46.0,0,1,0
195174,-34.6207282,-58.4160428,2.0,1.0,42.0,40.0,0,1,0
195175,-34.5607593,-58.4729571,1.0,1.0,41.0,38.0,0,1,0
195179,-34.634306,-58.5177752,3.0,2.0,54.0,52.0,0,1,0
195180,-34.5858853,-58.4423189,3.0,2.0,60.0,54.0,0,1,0
195182,-34.5964806,-58.4225412,2.0,1.0,48.0,42.0,0,1,0
195185,-34.5671983,-58.4307061,5.0,3.0,350.0,350.0,0,1,0
195188,-34.576289,-58.435162,3.0,2.0,82.0,71.0,0,1,0
195189,-34.5825014,-58.4035376,6.0,3.0,247.0,175.0,0,1,0
195191,-34.5915568443,-58.4153679448,2.0,1.0,34.0,34.0,0,1,0
195195,-34.5791872,-58.4362338,2.0,1.0,51.0,45.0,0,1,0
195200,-34.5819516,-58.4477398,2.0,1.0,63.0,58.0,0,1,0
195201,-34.5664657,-58.4336773,3.0,2.0,61.0,50.0,0,1,0
195204,-34.5786634,-58.4141237,2.0,1.0,49.0,49.0,0,1,0
195206,-34.5701,-58.4406,3.0,2.0,74.0,71.0,0,1,0
195209,-34.5848485,-58.416041,4.0,3.0,141.0,129.0,0,1,0
195211,-34.5772755,-58.4300994,3.0,2.0,53.0,53.0,0,1,0
195256,-34.6318187,-58.3761684,4.0,3.0,115.0,93.0,0,1,0
195257,-34.6380054,-58.370163,3.0,2.0,72.0,61.0,0,1,0
195259,-34.5670656,-58.4622998,3.0,2.0,75.0,68.0,0,1,0
195261,-34.5761886,-58.4532367,4.0,3.0,80.0,77.0,0,1,0
195263,-34.554356,-58.458076,2.0,1.0,60.0,50.0,0,1,0
195265,-34.5548436,-58.4565897,1.0,1.0,47.0,44.0,0,1,0
195267,-34.568553,-58.449638,4.0,3.0,133.0,118.0,0,1,0
195268,-34.5646558,-58.4476093,7.0,4.0,222.0,202.0,0,1,0
195269,-34.563371,-58.455471,1.0,1.0,36.0,32.0,0,1,0
195270,-34.56251995666168,-58.453841022697546,2.0,1.0,76.79935822715565,60.0,0,1,0
195272,-34.5586046,-58.4683597,2.0,1.0,66.0,55.0,0,1,0
195273,-34.563832,-58.46465,4.0,3.0,183.0,91.0,0,1,0
195275,-34.558622,-58.445784,1.0,1.0,36.0,32.0,0,1,0
195310,-34.5877916,-58.3856846,4.0,3.0,209.0,182.0,0,1,0
195311,-34.5869342,-58.4007164,3.0,2.0,87.0,76.0,0,1,0
195312,-34.5974069,-58.3898481,3.0,2.0,100.0,100.0,0,1,0
195314,-34.5968475,-58.4094917,1.0,1.0,29.0,28.0,0,1,0
195315,-34.592761,-58.3848972,4.0,3.0,112.0,112.0,0,1,0
195316,-34.5943267,-58.3875391,4.0,3.0,108.0,108.0,0,1,0
195317,-34.591553,-58.3970025,2.0,1.0,39.0,39.0,0,1,0
195319,-34.594457,-58.397658,3.0,2.0,110.0,102.0,0,1,0
195321,-34.5983552,-58.3945129,4.0,3.0,82.0,74.0,0,1,0
195323,-34.5936103649,-58.3948981762,4.0,3.0,119.0,112.0,0,1,0
195325,-34.5873359,-58.387671,4.0,3.0,192.0,142.00242111644866,0,1,0
